财富自由+大数据平台+4.0版房产经纪人G,四川成都贝壳闹海房地产经纪有限公司,成都-青羊区,1-1.5万/月,07-22,"['成都-青羊区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa007-22发布\xa0\xa0', '\xa0\xa0普通话良好']",['民营公司'],['10000人以上'],"['房地产,中介服务']","['1.即便您满腹经纶也必须是统招【本科】及以上学历，接受20届实习生（当作正式员工对待）。', '2.即便您活力无限也必须是40周岁以下；', '3.即便您社会阅历丰富也要有互联网思维，会深度使用APP；', '4.即便您是月光族，也要有为客户打理百万资产的理财意识.', '5.高度的工作热情和团队合作意识，有销售、客户服务或学生社团干部经验者优先考虑；', '1、负责维护各个线上渠道的房源，保证信息准确、真实；', '2、负责房源的开发、维护与积累，并与业主建立良好的业务协作关系；', '3、负责客户接待. 咨询工作，为客户提供专业的房地产置业咨询服务；', '4、了解客户需求，提供合适房源，陪同客户看房；', '5、负责商务谈判、合同签署以及房屋过户手续办理等服务工作。', '1、优越的薪酬：无责任底薪+高额提成+带薪年假+节日福利；', '2、属于您的专属培养计划和成长空间', '我司致力于培养房地产行业精英，培养过程：', '实战训练：法律知识和作业实战，理论与实践相结合，让您更专业；', '知识巩固：签约风险把控和沟通能力培养，减少您的交易风险；', '金融知识培训和管理能力培训：您已成为房产专家，可以竞聘店经理啦；', '店经理培训：管理技能的提升和团队建设，让您轻松带团队；', '您的成长空间：我司没有空降兵！每一位管理者均来自于基层，晋升空间巨大；', '3、厚厚的钱包：这是一个付出与收入成正比的地方，努力多收入多，只要你足够专业，月薪过万很简单；', '4、愉悦的工作环境和氛围：公司组织多次团队建设活动，专业培训、基地拓展、游山玩水等集体活动，生活乐趣无处不在。', '5：工作地点：全城就近分配']"
大数据开发工程师,沈阳泰合通讯有限公司,沈阳-和平区,0.7-1.2万/月,07-22,"['沈阳-和平区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['少于50人'],"['计算机软件,计算机硬件']",[]
数据主管/专员,上海中梁地产集团有限公司,荆州,1.5千以下/月,07-22,"['荆州\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['10000人以上'],"['房地产,建筑/建材/工程']","['岗位职责', '1、公司各项目销售情况统计分析、管理；', '2、每日、每月、季度、年度以及不定期的销售情况统计整理、为销售决策提供依据；', '3、年度等经营计划滚动调整及汇总；', '4、集团各公司营销流程判定与管理。', '任职要求', '1、大学统招全日制本科及以上学历，财务、统计、数学类专业优先；', '2、具有三年以上房地产行业销售管理实际工作经验；', '3、良好的人际交往技巧，书面及口头表达能力强，良好的英文书面沟通表达能力；', '4、良好的专业知识，拥有较强的市场调研、分析、评估能力和创新能力。']"
数据分析专员,深圳市浦前速运有限公司,深圳-龙岗区,4.5-7千/月,07-22,"['深圳-龙岗区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],['交通/运输/物流'],"['1、经济学、电子商务、计算机等相关专业，大专及以上学历；', '2、对数据细心严谨，主动学习，工作效率高；', '3、具有数据汇总，表格设计，熟悉函数，和一定的数据处理能力；能熟练操作办公室软件尤其是EXCEL；', '4、具有良好的沟通协调能力、细致、敬业、乐于思考。']"
数据分析副经理（阿里数据银行/京东数坊）,颖通化妆品,上海-闵行区,1.8-2万/月,07-22,"['上海-闵行区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['外资（非欧美）'],['1000-5000人'],"['贸易/进出口,快速消费品(食品、饮料、化妆品)']","['1.负责电商销售运营数据体系、商品数据体系、用户数据体系的建设，通过数据+工程化的能力来处理和萃取数据，赋能业务场景应用和管理', '2.负责根据业务需求建立输出战略数据看板、分析、报表，以及建立数据工作提供其他可视化数据供各业务相关方做业务洞察和判断', '3.通过数据分析准确反应业务开展中的问题，给出建议，建立分析模型，应用统计分析，数据挖掘等方法解决业务部门的实际需求', '4.负责品牌深度用户数据分析（如用户画像、生命周期、用户路径、细分用户产品偏好等），通过CRM自有品牌数据、第三方数据、生意参谋、数据银行或数坊等平台工具进行用户分析洞察后，制定有效的用户策略，如用户获取路径，投放渠道效率布局，商品策略等。\xa0', '5.分析用户基础数据、行为数据、渠道数据，并对数据进行多角度挖掘，熟悉消费者忠诚度培育模型、品牌认知链路、购买旅程和生命周期运营管理，提供针对性的营销、投放、运营和活动建议。', '岗位要求', '1.大学本科及以上学历，3年或3年以上数据分析工作经验，美妆行业经验者优先', '2.具备阿里数据银行经验者优先', '3.对商业和业务逻辑敏感，具备良好的逻辑分析能力和系统性思维能力，良好的跨团队沟通能力', '4.较为丰富的数据平台经验，较高的数据分析能力（包含Excel,\xa0SPSS等）,在业务分析洞察方面有成功经验', '5.掌握大型数据库开发技术，如Oracle、Mysql、DB2等，优先考虑', '6.良好的英语口语和书面沟通能力', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0']"
东南开发区长白班数据专员+五天八小时,常熟众达信息技术服务有限公司,常熟,3.5-5千/月,07-22,"['常熟\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0中专\xa0\xa0', '\xa0\xa0招30人\xa0\xa0', '\xa0\xa007-22发布']",['外企代表处'],['150-500人'],['计算机软件'],"['：公司接受——应届毕业生/实习生', '司服务几大国际品牌：', '：常熟客服中心\xa0', '\xa0招聘职位：文员+客服专员+售后技术支持工程师', '\xa0常白班8小时上五休二，（周末双休或者轮休）', '\xa0岗位职责：', '-接听用户来电，为最终客户提供专业全面的技术支持与客户服务', '-通过电话和网络在线解决客户软件/硬件的技术问题及售前售后咨询服务，并做好详细记录', '美资长白班五天八小时上五休二', '\xa0应届实习生也可以3000/月', '\xa0美资公司——工作环境非常好', '\xa0上班时间:', '学历要求【中专及以上学历】', '\xa0职位:国际品牌（戴尔电脑项目，惠普打印机项目，某知名监控品牌）办公室客服专员', '\xa0要求:打字速度35个字/份钟，普通话标准即可。', '\xa0上班时间：常白班五天八小时（一周休两天双休+轮休可选择）', '\xa0性别：男女不限', '\xa0底薪2700+500+0-1500元绩效+加班费，综合：3500-4500，缴纳社保', '\xa0公司食堂+4人间公寓宿舍', '工作地点:', '【常熟理工东南校区南门紫晶城大厦内】', '\xa0薪酬标准：', '[带薪技术培训]：入职后享受\xa05\xa0周专业的带薪培训', '[社会保险]：转正后缴纳社保', '[年休假]：转正后享受带薪年假', '[免费住宿]：免费提供住宿', '\xa0宿舍标准：四人间，有空调，独立阳台。', '[其他福利]：节日福利、生日礼物、各种员工活动', '\xa0职业发展方向：', '\xa0技术类：技术支持——技术精英/质检/数据分析——培训师——主管——经理——总监\xa0管理类：技术支持——督导——组长——主管——经理——总监']"
数据运营 急聘,昆明中创三优昆发展新能源科技有限公司,昆明-呈贡区,4-6千/月,07-22,"['昆明-呈贡区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],['新能源'],"['岗位职责：', '1、负责移动产品数据收集、汇总，并对数据准确度进行核查。', '2、进行数据监测、数据分析、数据挖掘、总结规律，提出优化建议，做实时异常提醒。', '3、从数据角度提出对产品、用户体验和业务发展提出有建设性的分析意见，支持部门相关流程优化。', '4、负责与相关工作的人员做各类数据需求与对接，推动产品的发展与改进。', '5、负责日常分析报告撰写，为营销渠道优化、平台运营开展以及产品优化提供决策依据与分析建议。', '及时整理并上传供应商所提供产品数据以及产品报价信息。', '6、协助运营经理、公司总部制订计划及执行各类拓展活动。', '7、发展与构建客户网络，与客户保持长期密切沟通。', '8、协助运营处理日常市场工作和部门内务，按时完成上级交待的各项工作任务。', '任职要求：', '1、大专以上学历，1年以上互联网或移动互联网/O2O行业经验，有新能源、充电桩、电动车等领域的行业经验者优先。', '2、对互联网和移动互联网行业有深刻的认识和敏感度，准确把握用户心理。', '3、熟悉互联网产品及其运营模式，擅长用户运营策划与用户数据分析，对用户行为变化高度敏感。', '4、具备在复杂环境下协调各项资源，顺利完成目标的能力。', '5、优秀的沟通协作、执行及项目管理能力，强烈的责任心和自我驱动力。', '6、熟练使用excle函数工具，熟悉数据库工具使用和SQL者优先。']"
商业BI大数据分析专员,深圳市鑫飞跃科技有限公司,深圳-宝安区,8-10万/年,07-22,"['深圳-宝安区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布\xa0\xa0', '\xa0\xa0普通话良好\xa0\xa0', '\xa0\xa0车辆工程 汽车服务工程']",['民营公司'],['少于50人'],"['互联网/电子商务,计算机软件']","['1、转正底薪8000起+绩效+年终奖金，五天7.5小时，周末双休；', '2、国家法定五险一金及带薪假（年假、婚丧假、病假等）；', '3、办公环境舒适，地理位置优越4、公司定期组织员工旅游及户外活动、聚餐等；', '岗位要求：', '1、大专及以上学历，22-30岁，计算机/理工类/统计类专业优先;', '2、初步了解统计学的基础理论，对数据可视化有一定了解;', '3、积极主动、踏实严谨、热爱测试工作;4、欢迎应、往届毕业生加入;\xa0 \xa0 \xa0 \xa0\xa0']"
急招新媒体数据分析助理双休包住,深圳市华龙帝升科技有限公司,深圳-福田区,6-8千/月,07-22,"['深圳-福田区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['计算机软件'],"['岗位职责：', '1、负责基础数据、运行数据等的整理与处理；', '2、独立完成简单的统计分析工作；', '3、协助数据分析工程师完成业务分析工作', '4、部门基础数据维护，确保数据的完整性和准确性；', '5、对日常数据进行实时收集、更新、汇总、跟进与分析', '岗位要求：', '1.大学专科及以上学历，计算机及相关专业优先考虑，专业不限：', '2.有优秀的统计知识背景，逻辑能力强，有极强数据敏感度与数据分析能力：', '3.学习能力强，责任心强，具有优秀的沟通表达、理解能力与团队合作能力。', '4.有电商行业经验者优先', '福利待遇：', '1、签订正式劳动合同，入职享受国家规定的五险一金，带薪年假，年终奖；', '2、完善的培养体系和晋升机制；', '3、\xa0带薪休假（年假，婚假，丧假，病假等）；', '4、公司提供食宿，员工公寓包含有空调，热水器，洗衣机等；', '5、每月举行员工生日会，季度出国旅游，定期公司聚餐；', '工作时间：\xa0五天制，早上9点到下午6点，中午休息2小时，周末双休，法定节假日；']"
数据分析师,苏州美亚视野信息科技有限公司,苏州-姑苏区,6-8千/月,07-22,"['苏州-姑苏区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布\xa0\xa0', '\xa0\xa0英语良好']",['民营公司'],['50-150人'],"['贸易/进出口,互联网/电子商务']","['岗位职责', '(1)根据不同的客户需求，进行数据订单的处理，整理，统计等制作各类分析报告', '(2)善于关注并捕捉热门产品，定期制作各行业，各产品的贸易分析报告', '(3)合作客户的服务及管理工作：及时处理客户投诉及咨询；解答客户疑问；及时反馈客户各类问题', '(4)协助销售团队进行辅助性支持', '(5)数据报告的翻译工作', '任职资格', '（1）大专及以上学历，年龄20-28周岁，计算机相关、数学/统计学、信息技术，社会科学等与数理统计、应用统计、计算编程相关的专业优先', '（2）有1年及以上相关的数据分析经验，贸易行业经验优先', '（3）熟练操作办公软件，尤其是excel、PPT，熟练使用各类函数（VLOOKUP等），数据透视表，Python，java，C语言，C++，宏等', '（4）英语4,6级，能进行熟练的英文翻译及文书工作', '（5）性格沉稳，有耐心，优秀的数据和行业敏感度；良好的沟通能力和团队协作能力']"
大数据,深圳市网新新思软件有限公司,南京-雨花台区,1.2-1.6万/月,07-22,"['南京-雨花台区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['1000-5000人'],['计算机服务(系统、数据服务、维修)'],"['任职要求', '1.专及以上学历，具有数学、统计学或者计算机相关知识；', '2.精通数据仓库和数据挖掘的相关技术，3年以上大数据开发相关经验；', '3.有扎实的java基础，熟悉shell、python、r等一种以上语言', '4.熟悉大数据处理相关技术，包括但不限于Hadoop、Hive、Hbase、Impala、Spark，Kafaka、Sqoop等5、具有海量数据处理、数据挖掘、数据分析相关项目的工作经验者优先。', '岗位职责;', '1.规划及建设大数据平台', '2、负责大数据存储、分布式计算、研发以及维护、优化等工作', '3、参与项目的系统设计和开发', '4、整理和提交技术文档，负责核心功能模块的代码编写']"
